week_end,geo,ab_estimate,pct_mean,pct_q025,pct_q25,pct_q75,pct_q975
2022-10-22,AB,Anti-S estimate,0.997867781,0.993945374,NA,NA,0.999471664
2022-10-29,AB,Anti-S estimate,0.99800184,0.994309703,NA,NA,0.999518202
2022-11-05,AB,Anti-S estimate,0.998128817,0.994647772,NA,NA,0.999560297
2022-11-12,AB,Anti-S estimate,0.998247806,0.995005535,NA,NA,0.999595396
2022-11-19,AB,Anti-S estimate,0.998358288,0.995235443,NA,NA,0.999625222
2022-11-26,AB,Anti-S estimate,0.998460082,0.9955061,NA,NA,0.999652112
2022-12-03,AB,Anti-S estimate,0.998553203,0.995698439,NA,NA,0.999676574
2022-12-10,AB,Anti-S estimate,0.998637821,0.995945049,NA,NA,0.99969854
2022-12-17,AB,Anti-S estimate,0.998714209,0.996170324,NA,NA,0.999720631
2022-12-24,AB,Anti-S estimate,0.998782685,0.996378864,NA,NA,0.999739436
2022-12-31,AB,Anti-S estimate,0.998843562,0.996545361,NA,NA,0.999759392
2023-01-07,AB,Anti-S estimate,0.998897319,0.996705812,NA,NA,0.999772001
2023-01-14,AB,Anti-S estimate,0.998944597,0.996804031,NA,NA,0.999780664
2023-01-21,AB,Anti-S estimate,0.998985961,0.996953466,NA,NA,0.999791596
2023-01-28,AB,Anti-S estimate,0.999021922,0.997094069,NA,NA,0.999802035
2023-02-04,AB,Anti-S estimate,0.999052963,0.997191444,NA,NA,0.999809237
2023-02-11,AB,Anti-S estimate,0.999079538,0.99725586,NA,NA,0.999819899
2023-02-18,AB,Anti-S estimate,0.999102078,0.997303513,NA,NA,0.999828961
2023-02-25,AB,Anti-S estimate,0.999120974,0.997341982,NA,NA,0.999836778
2023-03-04,AB,Anti-S estimate,0.999136559,0.997403963,NA,NA,0.999843245
2023-03-11,AB,Anti-S estimate,0.999149069,0.997435649,NA,NA,0.999848817
2023-03-18,AB,Anti-S estimate,0.999158644,0.997457009,NA,NA,0.9998569
2023-03-25,AB,Anti-S estimate,0.999165381,0.997460887,NA,NA,0.99985904
2023-04-01,AB,Anti-S estimate,0.999169366,0.997473007,NA,NA,0.999865578
2023-04-08,AB,Anti-S estimate,0.999170694,0.997484917,NA,NA,0.999868438
2023-04-15,AB,Anti-S estimate,0.999169477,0.997464225,NA,NA,0.999872848
2023-04-22,AB,Anti-S estimate,0.999165846,0.997466562,NA,NA,0.999877476
2023-04-29,AB,Anti-S estimate,0.999159948,0.997422301,NA,NA,0.999879635
2023-05-06,AB,Anti-S estimate,0.999151924,0.997350268,NA,NA,0.999882233
2023-05-13,AB,Anti-S estimate,0.999141962,0.997281453,NA,NA,0.999884419
2023-05-20,AB,Anti-S estimate,0.999130294,0.997190931,NA,NA,0.999887275
2023-05-27,AB,Anti-S estimate,0.999117141,0.997132283,NA,NA,0.999890842
2023-06-03,AB,Anti-S estimate,0.999102735,0.997078386,NA,NA,0.999892934
2023-06-10,AB,Anti-S estimate,0.999087335,0.997006467,NA,NA,0.999897253
2023-06-17,AB,Anti-S estimate,0.99907125,0.996945431,NA,NA,0.99989926
2023-06-24,AB,Anti-S estimate,0.999054842,0.996864667,NA,NA,0.99990187
2023-07-01,AB,Anti-S estimate,0.999038533,0.996743004,NA,NA,0.9999053
2023-07-08,AB,Anti-S estimate,0.99902279,0.996626769,NA,NA,0.999908619
2023-07-15,AB,Anti-S estimate,0.999007855,0.996532451,NA,NA,0.999911845
2023-07-22,AB,Anti-S estimate,0.998993639,0.99638326,NA,NA,0.999914984
2023-07-29,AB,Anti-S estimate,0.99898001,0.996282686,NA,NA,0.999920157
2023-08-05,AB,Anti-S estimate,0.998966807,0.996163381,NA,NA,0.999925103
2023-08-12,AB,Anti-S estimate,0.99895385,0.996014314,NA,NA,0.999928507
2023-08-19,AB,Anti-S estimate,0.998940948,0.995953112,NA,NA,0.999930878
2023-08-26,AB,Anti-S estimate,0.998927895,0.99581196,NA,NA,0.999934094
2023-09-02,AB,Anti-S estimate,0.998914484,0.995660532,NA,NA,0.99993893
2023-09-09,AB,Anti-S estimate,0.998900503,0.995536314,NA,NA,0.999941696
2023-09-16,AB,Anti-S estimate,0.998885742,0.99536844,NA,NA,0.999944593
2023-09-23,AB,Anti-S estimate,0.99886999,0.995151862,NA,NA,0.999948534
2023-09-30,AB,Anti-S estimate,0.998853043,0.994956137,NA,NA,0.999951747
2020-03-07,Atlantic,Anti-N estimate,0.001938012,0.000887752,0.148473583,0.231879417,0.003341091
2020-03-14,Atlantic,Anti-N estimate,0.002235072,0.000999178,0.169177666,0.268703284,0.003894137
2020-03-21,Atlantic,Anti-N estimate,0.0025482,0.001116845,0.191109386,0.306954795,0.004545006
2020-03-28,Atlantic,Anti-N estimate,0.002867775,0.001238674,0.213556269,0.345976052,0.00514212
2020-04-04,Atlantic,Anti-N estimate,0.00318124,0.001376101,0.2370639,0.38320719,0.005724888
2020-04-11,Atlantic,Anti-N estimate,0.003475126,0.001520073,0.260681378,0.418085092,0.006269831
2020-04-18,Atlantic,Anti-N estimate,0.003734376,0.00171003,0.282259562,0.448311657,0.006714719
2020-04-25,Atlantic,Anti-N estimate,0.003950063,0.001875401,0.30242526,0.471028547,0.006952538
2020-05-02,Atlantic,Anti-N estimate,0.004122219,0.00204015,0.319949537,0.487800624,0.007052173
2020-05-09,Atlantic,Anti-N estimate,0.004254401,0.002188198,0.335402362,0.499281876,0.007066757
2020-05-16,Atlantic,Anti-N estimate,0.004352349,0.002365799,0.349822218,0.508107374,0.007062005
2020-05-23,Atlantic,Anti-N estimate,0.004422966,0.002501588,0.360933356,0.510917127,0.006999231
2020-05-30,Atlantic,Anti-N estimate,0.004473464,0.002633341,0.369017776,0.513390553,0.006922237
2020-06-06,Atlantic,Anti-N estimate,0.004510747,0.002720172,0.373910999,0.516059058,0.006890922
2020-06-13,Atlantic,Anti-N estimate,0.004541047,0.002700576,0.3755474,0.521020762,0.006935606
2020-06-20,Atlantic,Anti-N estimate,0.004569804,0.002668292,0.375516993,0.527734801,0.00712909
2020-06-27,Atlantic,Anti-N estimate,0.004601745,0.002612099,0.376575185,0.53322218,0.007298653
2020-07-04,Atlantic,Anti-N estimate,0.004640561,0.002593451,0.377930101,0.537876086,0.007422532
2020-07-11,Atlantic,Anti-N estimate,0.004691723,0.00258436,0.380373403,0.543646865,0.007564077
2020-07-18,Atlantic,Anti-N estimate,0.004758385,0.002637448,0.386025333,0.551669231,0.007660377
2020-07-25,Atlantic,Anti-N estimate,0.004841051,0.00271591,0.394429841,0.562172759,0.007703717
2020-08-01,Atlantic,Anti-N estimate,0.004940198,0.002832667,0.405503601,0.571144746,0.007784783
2020-08-08,Atlantic,Anti-N estimate,0.00505699,0.0029906,0.418710938,0.582246409,0.007886688
2020-08-15,Atlantic,Anti-N estimate,0.00519293,0.003173616,0.434790748,0.592605967,0.007942648
2020-08-22,Atlantic,Anti-N estimate,0.005349544,0.003367872,0.452166588,0.606562248,0.008022085
2020-08-29,Atlantic,Anti-N estimate,0.005528107,0.003576515,0.469030694,0.623568891,0.00812994
2020-09-05,Atlantic,Anti-N estimate,0.005729394,0.003786462,0.490897711,0.643832255,0.008293749
2020-09-12,Atlantic,Anti-N estimate,0.005953458,0.004015242,0.514789958,0.665755749,0.008471794
2020-09-19,Atlantic,Anti-N estimate,0.006199451,0.004221398,0.538499776,0.691284674,0.008754259
2020-09-26,Atlantic,Anti-N estimate,0.006465512,0.004450308,0.562876236,0.720206724,0.009081906
2020-10-03,Atlantic,Anti-N estimate,0.006748658,0.004665731,0.589002853,0.748420877,0.009464044
2020-10-10,Atlantic,Anti-N estimate,0.007045454,0.004884735,0.617507788,0.780893433,0.00987733
2020-10-17,Atlantic,Anti-N estimate,0.007353264,0.005124388,0.646009618,0.814348801,0.010200461
2020-10-24,Atlantic,Anti-N estimate,0.007671224,0.005421701,0.677514596,0.849511637,0.010486852
2020-10-31,Atlantic,Anti-N estimate,0.007998994,0.005736008,0.709731174,0.881551139,0.010823769
2020-11-07,Atlantic,Anti-N estimate,0.008336491,0.006091073,0.742140106,0.914978016,0.011103974
2020-11-14,Atlantic,Anti-N estimate,0.00868363,0.006449383,0.777881886,0.945965034,0.011461583
2020-11-21,Atlantic,Anti-N estimate,0.00904008,0.006795666,0.815205472,0.979410256,0.01186981
2020-11-28,Atlantic,Anti-N estimate,0.009405018,0.007171486,0.853303384,1.017772815,0.012189763
2020-12-05,Atlantic,Anti-N estimate,0.009776923,0.007524823,0.892577977,1.056846101,0.012583626
2020-12-12,Atlantic,Anti-N estimate,0.0101534,0.007844204,0.925996041,1.097107931,0.012996081
2020-12-19,Atlantic,Anti-N estimate,0.010531082,0.00811832,0.960467029,1.139095863,0.01343002
2020-12-26,Atlantic,Anti-N estimate,0.010905619,0.008399093,0.99441619,1.179087375,0.013904917
2021-01-02,Atlantic,Anti-N estimate,0.011271544,0.008686692,1.027750572,1.219899806,0.014378548
2021-01-09,Atlantic,Anti-N estimate,0.0116248,0.008948316,1.058885754,1.257193048,0.014801061
2021-01-16,Atlantic,Anti-N estimate,0.01196434,0.009181036,1.088667605,1.29226248,0.01525011
2021-01-23,Atlantic,Anti-N estimate,0.012290636,0.009446702,1.120063746,1.325959836,0.01563504
2021-01-30,Atlantic,Anti-N estimate,0.012604846,0.009736057,1.150176232,1.358155156,0.015990109
2021-02-06,Atlantic,Anti-N estimate,0.012908671,0.010056726,1.179804724,1.389120953,0.016334135
2021-02-13,Atlantic,Anti-N estimate,0.013204218,0.010348753,1.211755462,1.419632619,0.016612753
2021-02-20,Atlantic,Anti-N estimate,0.013493865,0.010627364,1.243054399,1.450660367,0.016962155
2021-02-27,Atlantic,Anti-N estimate,0.013780142,0.010985968,1.26841648,1.479491275,0.017272308
2021-03-06,Atlantic,Anti-N estimate,0.014065624,0.011217252,1.297200364,1.507869754,0.017484002
2021-03-13,Atlantic,Anti-N estimate,0.014352855,0.011494817,1.327765015,1.538181585,0.017729752
2021-03-20,Atlantic,Anti-N estimate,0.014644289,0.011723851,1.35376401,1.567874342,0.018014948
2021-03-27,Atlantic,Anti-N estimate,0.01494227,0.011991481,1.379885336,1.601418357,0.01839447
2021-04-03,Atlantic,Anti-N estimate,0.015247568,0.012258687,1.407792836,1.634665111,0.018769187
2021-04-10,Atlantic,Anti-N estimate,0.015565193,0.012466764,1.433963987,1.667278268,0.01912999
2021-04-17,Atlantic,Anti-N estimate,0.01589593,0.012716524,1.465364475,1.702916398,0.019550206
2021-04-24,Atlantic,Anti-N estimate,0.016242068,0.012953187,1.497336876,1.741964696,0.0200225
2021-05-01,Atlantic,Anti-N estimate,0.016605953,0.013315098,1.532160677,1.779901848,0.020447653
2021-05-08,Atlantic,Anti-N estimate,0.01698655,0.013666845,1.571265045,1.81836789,0.020899095
2021-05-15,Atlantic,Anti-N estimate,0.017379793,0.014012885,1.611015606,1.854726374,0.021208983
2021-05-22,Atlantic,Anti-N estimate,0.017781357,0.014401873,1.651151467,1.896887637,0.021639705
2021-05-29,Atlantic,Anti-N estimate,0.018186607,0.014732571,1.690045207,1.936798412,0.022044708
2021-06-05,Atlantic,Anti-N estimate,0.018590465,0.015113967,1.729591111,1.976998479,0.022568042
2021-06-12,Atlantic,Anti-N estimate,0.018987309,0.015547134,1.769301135,2.019314538,0.022988338
2021-06-19,Atlantic,Anti-N estimate,0.019370892,0.015860511,1.80437494,2.06015777,0.023437619
2021-06-26,Atlantic,Anti-N estimate,0.019734298,0.01618205,1.837037192,2.100376764,0.023884322
2021-07-03,Atlantic,Anti-N estimate,0.020067194,0.016483132,1.866475514,2.135669604,0.024314494
2021-07-10,Atlantic,Anti-N estimate,0.02036687,0.016652372,1.889127111,2.172717447,0.0246712
2021-07-17,Atlantic,Anti-N estimate,0.020621881,0.016735731,1.910363842,2.204899895,0.025115326
2021-07-24,Atlantic,Anti-N estimate,0.020823182,0.016795503,1.927133924,2.230818249,0.025459554
2021-07-31,Atlantic,Anti-N estimate,0.020961637,0.016803598,1.936573267,2.249743094,0.025726012
2021-08-07,Atlantic,Anti-N estimate,0.021028329,0.016791425,1.937693823,2.256719987,0.025922312
2021-08-14,Atlantic,Anti-N estimate,0.021014932,0.016740495,1.934362064,2.256005954,0.026045437
2021-08-21,Atlantic,Anti-N estimate,0.020914131,0.01662078,1.92429292,2.247071518,0.026066359
2021-08-28,Atlantic,Anti-N estimate,0.020725765,0.016421068,1.906887599,2.226685572,0.025884603
2021-09-04,Atlantic,Anti-N estimate,0.020473603,0.016222909,1.882445482,2.201134327,0.025539775
2021-09-11,Atlantic,Anti-N estimate,0.020186811,0.016034723,1.853638121,2.170112161,0.025107942
2021-09-18,Atlantic,Anti-N estimate,0.019893326,0.015824346,1.826756968,2.137125846,0.024624079
2021-09-25,Atlantic,Anti-N estimate,0.019619452,0.015674161,1.801997621,2.106986342,0.024200378
2021-10-02,Atlantic,Anti-N estimate,0.019387588,0.015512045,1.784390676,2.079469528,0.023879262
2021-10-09,Atlantic,Anti-N estimate,0.019225736,0.015395084,1.769111315,2.06075947,0.023715759
2021-10-16,Atlantic,Anti-N estimate,0.019154295,0.015350277,1.761514946,2.053134254,0.023696336
2021-10-23,Atlantic,Anti-N estimate,0.019196405,0.015454603,1.767822249,2.058153107,0.023694259
2021-10-30,Atlantic,Anti-N estimate,0.019376884,0.015554729,1.784867841,2.080051965,0.024047688
2021-11-06,Atlantic,Anti-N estimate,0.0197239,0.015808009,1.81814761,2.118622392,0.024532705
2021-11-13,Atlantic,Anti-N estimate,0.020271132,0.01625435,1.86782501,2.177372562,0.025167396
2021-11-20,Atlantic,Anti-N estimate,0.021060605,0.016882524,1.942437162,2.261242808,0.026065765
2021-11-27,Atlantic,Anti-N estimate,0.022146514,0.017796062,2.045335234,2.377815156,0.027334435
2021-12-04,Atlantic,Anti-N estimate,0.02360052,0.019039463,2.179369047,2.533455692,0.029010502
2021-12-11,Atlantic,Anti-N estimate,0.025519225,0.02066682,2.358742142,2.737217856,0.031170979
2021-12-18,Atlantic,Anti-N estimate,0.028033798,0.022934202,2.600796101,2.997386913,0.034004809
2021-12-25,Atlantic,Anti-N estimate,0.03128319,0.025961356,2.911915333,3.332433927,0.037503203
2022-01-01,Atlantic,Anti-N estimate,0.035396816,0.029612759,3.308221451,3.758859659,0.042053134
2022-01-08,Atlantic,Anti-N estimate,0.040518407,0.034341798,3.806901145,4.289538115,0.047547179
2022-01-15,Atlantic,Anti-N estimate,0.046812108,0.039958048,4.41016635,4.93825129,0.054546378
2022-01-22,Atlantic,Anti-N estimate,0.054446327,0.046778101,5.144088645,5.729468748,0.063009646
2022-01-29,Atlantic,Anti-N estimate,0.063580734,0.054728114,6.02384612,6.664772565,0.073487399
2022-02-05,Atlantic,Anti-N estimate,0.074348849,0.064106941,7.060144621,7.78278136,0.085822209
2022-02-12,Atlantic,Anti-N estimate,0.086840215,0.075191711,8.259078138,9.078840514,0.099898919
2022-02-19,Atlantic,Anti-N estimate,0.101087359,0.088247898,9.63148888,10.55123284,0.115530549
2022-02-26,Atlantic,Anti-N estimate,0.117104564,0.102945147,11.20124412,12.19761482,0.132945043
2022-03-05,Atlantic,Anti-N estimate,0.134901982,0.119698833,12.9556947,14.01235368,0.15181819
2022-03-12,Atlantic,Anti-N estimate,0.154414618,0.138299985,14.88158816,15.9835787,0.172069915
2022-03-19,Atlantic,Anti-N estimate,0.17546794,0.158521325,16.95722011,18.12722654,0.193411038
2022-03-26,Atlantic,Anti-N estimate,0.197756235,0.179950607,19.14571475,20.373204,0.216098988
2022-04-02,Atlantic,Anti-N estimate,0.220855218,0.202528081,21.4291614,22.70960002,0.240053125
2022-04-09,Atlantic,Anti-N estimate,0.244176332,0.224738123,23.71441067,25.07936799,0.264830063
2022-04-16,Atlantic,Anti-N estimate,0.267104082,0.246449835,25.97905825,27.41029127,0.28861815
2022-04-23,Atlantic,Anti-N estimate,0.288985578,0.267840444,28.14372059,29.62938717,0.31099812
2022-04-30,Atlantic,Anti-N estimate,0.309418773,0.288405073,30.19173538,31.6965879,0.331499639
2022-05-07,Atlantic,Anti-N estimate,0.328356017,0.307570465,32.08990974,33.58368883,0.350432591
2022-05-14,Atlantic,Anti-N estimate,0.345847365,0.324863461,33.83981755,35.32148031,0.367605567
2022-05-21,Atlantic,Anti-N estimate,0.361999425,0.34076605,35.46887399,36.93745947,0.383495526
2022-05-28,Atlantic,Anti-N estimate,0.376957485,0.355596237,36.92487396,38.45395915,0.398362569
2022-06-04,Atlantic,Anti-N estimate,0.390894154,0.368974672,38.30472368,39.86455457,0.413512541
2022-06-11,Atlantic,Anti-N estimate,0.404002726,0.381283141,39.59614466,41.18986879,0.427320016
2022-06-18,Atlantic,Anti-N estimate,0.416493634,0.393028628,40.80826711,42.46910293,0.440498075
2022-06-25,Atlantic,Anti-N estimate,0.428589869,0.404883909,42.00908432,43.67916601,0.45285168
2022-07-02,Atlantic,Anti-N estimate,0.440390647,0.416899539,43.22114101,44.85924533,0.464133958
2022-07-09,Atlantic,Anti-N estimate,0.452027706,0.42880074,44.39145666,46.0059428,0.474838135
2022-07-16,Atlantic,Anti-N estimate,0.46350508,0.4407124,45.54351929,47.15897877,0.486663252
2022-07-23,Atlantic,Anti-N estimate,0.474869183,0.451954298,46.68380207,48.3002074,0.498870372
2022-07-30,Atlantic,Anti-N estimate,0.486168707,0.462628835,47.77261794,49.43465322,0.510790133
2022-08-06,Atlantic,Anti-N estimate,0.497455294,0.472718029,48.86227764,50.60149707,0.522606305
2022-08-13,Atlantic,Anti-N estimate,0.508784462,0.483070273,49.97685484,51.76762331,0.535579652
2022-08-20,Atlantic,Anti-N estimate,0.520216075,0.493762973,51.09501815,52.92395426,0.547473801
2022-08-27,Atlantic,Anti-N estimate,0.531811459,0.505214299,52.2884719,54.08323479,0.559076819
2022-09-03,Atlantic,Anti-N estimate,0.543560725,0.517780139,53.47503983,55.22906406,0.569815512
2022-09-10,Atlantic,Anti-N estimate,0.55536253,0.530219936,54.68137935,56.37226522,0.580861677
2022-09-17,Atlantic,Anti-N estimate,0.567104722,0.542878843,55.88650788,57.54543127,0.591243549
2022-09-24,Atlantic,Anti-N estimate,0.578672693,0.555019347,57.06311267,58.68533555,0.602091478
2022-10-01,Atlantic,Anti-N estimate,0.589953654,0.565973735,58.18285618,59.81842133,0.613377244
2022-10-08,Atlantic,Anti-N estimate,0.600840804,0.576554643,59.26462833,60.92637676,0.623936673
2022-10-15,Atlantic,Anti-N estimate,0.611236258,0.586753132,60.28142979,61.98461867,0.634742895
2022-10-22,Atlantic,Anti-N estimate,0.621051797,0.596264787,61.24513054,62.99502479,0.644916434
2022-10-29,Atlantic,Anti-N estimate,0.630208976,0.605558028,62.17922815,63.9208643,0.654001675
2022-11-05,Atlantic,Anti-N estimate,0.63870384,0.614629224,63.04608024,64.7597267,0.661876363
2022-11-12,Atlantic,Anti-N estimate,0.646614796,0.623088849,63.87797347,65.51069943,0.668911308
2022-11-19,Atlantic,Anti-N estimate,0.654020619,0.631187478,64.62351951,66.22285866,0.676094931
2022-11-26,Atlantic,Anti-N estimate,0.660998649,0.638477179,65.31849681,66.88606503,0.682823305
2022-12-03,Atlantic,Anti-N estimate,0.667627769,0.645007824,65.97972788,67.56246898,0.689406028
2022-12-10,Atlantic,Anti-N estimate,0.673990327,0.651190067,66.61773939,68.209309,0.69602731
2022-12-17,Atlantic,Anti-N estimate,0.680172568,0.657170742,67.22253566,68.82727129,0.702778941
2022-12-24,Atlantic,Anti-N estimate,0.686263333,0.662959157,67.83103173,69.43747759,0.709249213
2022-12-31,Atlantic,Anti-N estimate,0.692348535,0.66933564,68.45021767,70.02327182,0.715072465
2023-01-07,Atlantic,Anti-N estimate,0.698432892,0.676038354,69.10184116,70.59966605,0.720590624
2023-01-14,Atlantic,Anti-N estimate,0.704425225,0.682235234,69.72840164,71.17517009,0.725726781
2023-01-21,Atlantic,Anti-N estimate,0.710229912,0.689012337,70.32152858,71.74163127,0.730994829
2023-01-28,Atlantic,Anti-N estimate,0.715756328,0.694340732,70.87600668,72.27605537,0.736137831
2023-02-04,Atlantic,Anti-N estimate,0.720921546,0.699120119,71.37771951,72.80737671,0.741261925
2023-02-11,Atlantic,Anti-N estimate,0.725651502,0.703451447,71.83648058,73.3088412,0.746194771
2023-02-18,Atlantic,Anti-N estimate,0.729880357,0.707020189,72.22289004,73.77250515,0.750964832
2023-02-25,Atlantic,Anti-N estimate,0.73354794,0.710277599,72.56081503,74.13260056,0.755336077
2023-03-04,Atlantic,Anti-N estimate,0.736597132,0.713682263,72.89076588,74.43680236,0.758273932
2023-03-11,Atlantic,Anti-N estimate,0.739028029,0.716850497,73.14373663,74.66481195,0.760365804
2023-03-18,Atlantic,Anti-N estimate,0.740907239,0.719462714,73.35921907,74.85151047,0.76173808
2023-03-25,Atlantic,Anti-N estimate,0.742301007,0.720914631,73.51763108,74.96764817,0.762391386
2023-04-01,Atlantic,Anti-N estimate,0.743275399,0.72259785,73.63687747,75.0551387,0.762881544
2023-04-08,Atlantic,Anti-N estimate,0.743899587,0.723096695,73.68263585,75.10031951,0.763444145
2023-04-15,Atlantic,Anti-N estimate,0.74424764,0.723050976,73.712037,75.14109007,0.763949177
2023-04-22,Atlantic,Anti-N estimate,0.744398809,0.723165927,73.72438471,75.19059828,0.765008982
2023-04-29,Atlantic,Anti-N estimate,0.744436329,0.722651081,73.71678149,75.20690611,0.765828543
2023-05-06,Atlantic,Anti-N estimate,0.744443428,0.722038425,73.71250895,75.21551821,0.766051043
2023-05-13,Atlantic,Anti-N estimate,0.744455821,0.722342203,73.70650817,75.20249381,0.765808952
2023-05-20,Atlantic,Anti-N estimate,0.744450105,0.723097981,73.72436985,75.18079601,0.765045475
2023-05-27,Atlantic,Anti-N estimate,0.744396851,0.723496783,73.73205255,75.15467778,0.764603522
2023-06-03,Atlantic,Anti-N estimate,0.744266619,0.723467224,73.74313442,75.11141647,0.764356491
2023-06-10,Atlantic,Anti-N estimate,0.744032006,0.723879426,73.73797585,75.09664931,0.764202305
2023-06-17,Atlantic,Anti-N estimate,0.74366895,0.723463544,73.70629579,75.07223898,0.763555021
2023-06-24,Atlantic,Anti-N estimate,0.74315725,0.722599155,73.62276999,75.03138705,0.763274906
2023-07-01,Atlantic,Anti-N estimate,0.742480309,0.721005362,73.53429503,74.98495583,0.76289546
2023-07-08,Atlantic,Anti-N estimate,0.741624519,0.719990134,73.42082707,74.91172284,0.762015707
2023-07-15,Atlantic,Anti-N estimate,0.740590711,0.719018886,73.30613906,74.81132973,0.761150279
2023-07-22,Atlantic,Anti-N estimate,0.73939421,0.717831522,73.19222913,74.68841516,0.759805403
2023-07-29,Atlantic,Anti-N estimate,0.738048675,0.716583804,73.0768814,74.54527513,0.758283714
2023-08-05,Atlantic,Anti-N estimate,0.736565835,0.715470824,72.9517364,74.38642373,0.756615355
2023-08-12,Atlantic,Anti-N estimate,0.73495618,0.714396963,72.80495153,74.22861199,0.754818212
2023-08-19,Atlantic,Anti-N estimate,0.733229582,0.713262957,72.63123033,74.02885607,0.753095059
2023-08-26,Atlantic,Anti-N estimate,0.731395836,0.71172111,72.46195928,73.82791972,0.750874337
2023-09-02,Atlantic,Anti-N estimate,0.729465134,0.709532412,72.26015623,73.61444801,0.749125326
2023-09-09,Atlantic,Anti-N estimate,0.727448455,0.706822002,72.02132621,73.44389637,0.748267047
2023-09-16,Atlantic,Anti-N estimate,0.725357884,0.703151559,71.78916842,73.29521156,0.747073577
